,athlete_id,name,born_date,born_city,born_region,born_country,NOC,height_cm,weight_kg,died_date,h to w ratio,first_name,born_year
127594,130054,Sally Yee,2001-04-10,Suva,Rewa,FIJ,Fiji,,,,,Sally,2001.0
144850,148553,Ruki Tomita,2001-12-28,,,,Japan,,,,,Ruki,2001.0
140485,143996,Ron Polonsky,2001-03-28,,,,Israel,,,,,Ron,2001.0
144928,148636,Roberts Krūzbergs,2001-04-18,Ventspils,Ventspils,LAT,Latvia,,,,,Roberts,2001.0
144834,148537,Riku Miura,2001-12-17,Takarazuka,Hyogo,JPN,Japan,,,,,Riku,2001.0
127160,129587,Ren Qian,2001-02-20,Dujiangyan,Sichuan,CHN,People's Republic of China,162.0,49.0,,3.306122448979592,Ren,2001.0
134416,137479,Reira Iwabuchi,2001-12-14,Ichinoseki,Iwate,JPN,Japan,145.0,38.0,,3.8157894736842106,Reira,2001.0
144927,148635,Reinis Bērziņš,2001-07-10,Rīga,Rīga,LAT,Latvia,,,,,Reinis,2001.0
137232,140582,Rebecca Henderson,2001-07-04,Dandenong,Victoria,AUS,Australia,,,,,Rebecca,2001.0
137347,140699,Reba Stewart,2001-05-20,,,,Australia,,,,,Reba,2001.0
138751,142168,Rasmus Højgaard,2001-03-12,Billund,Syddanmark,DEN,Denmark,,,,,Rasmus,2001.0
138977,142413,Raquel Carrera,2001-10-31,Orense,Orense,ESP,Spain,190.0,87.0,,2.1839080459770117,Raquel,2001.0
143693,147347,Randolph Ross,2001-01-01,,,,United States,,,,,Randolph,2001.0
141191,144730,Ran Takahashi,2001-09-02,,,,Japan,,,,,Ran,2001.0
138945,142379,Rahel Daniel,2001-11-16,,,,Eritrea,,,,,Rahel,2001.0
145452,149177,Radek Rýdl,2001-07-15,Jilemnice,Liberecký kraj,CZE,Czechia,,,,,Radek,2001.0
144364,148054,Pu Rui,2001-04-07,,,,People's Republic of China,,,,,Pu,2001.0
145043,148755,Polina Melnikova,2001-03-06,Moskva (Moscow),Moskva,RUS,ROC,,,,,Polina,2001.0
137159,140505,Pedro de la Vega,2001-02-07,Olavarría,Provincia de Buenos Aires,ARG,Argentina,177.0,,,,Pedro,2001.0
145005,148716,Peder Kongshaug,2001-08-13,Wimbledon,England,GBR,Norway,184.0,86.0,,2.13953488372093,Peder,2001.0
139815,143302,Pauline Heinz,2001-05-01,Wiesbaden,Hessen,GER,Germany,,,,,Pauline,2001.0
144062,147728,Paula Arcos,2001-12-21,Petrel,Alicante,ESP,Spain,168.0,62.0,,2.7096774193548385,Paula,2001.0
144918,148626,Patriks Ozols,2001-02-02,Rīga,Rīga,LAT,Latvia,,,,,Patriks,2001.0
143975,147633,Patrick Chinyemba,2001-01-03,,,,Zambia,,,,,Patrick,2001.0
141400,144943,Park Hui-Mun,2001-01-04,,,,Republic of Korea,,,,,Park,2001.0
144086,147753,Parfait Guiagon,2001-02-22,,,,Côte d'Ivoire,,,,,Parfait,2001.0
143311,146954,Oğuz Uyar,2001-10-19,,,,Türkiye,,,,,Oğuz,2001.0
144625,148317,Otto Niittykoski,2001-03-13,Vaasa,Pohjanmaa,FIN,Finland,,,,,Otto,2001.0
144247,147933,Olivier Léveillé,2001-03-15,Sherbrooke,Québec,CAN,Canada,,,,,Olivier,2001.0
142148,145745,Olivia Shannon,2001-05-23,,,,New Zealand,165.0,,,,Olivia,2001.0
143417,147069,Oleh Serbin,2001-08-11,,,,Ukraine,,,,,Oleh,2001.0
140929,144458,Okina Kyogoku,2001-10-20,,,,Japan,,,,,Okina,2001.0
143970,147628,Ochumba Lubandji,2001-07-01,Lusaka,Lusaka,ZAM,Zambia,173.0,,,,Ochumba,2001.0
140747,144268,Oblique Seville,2001-03-16,,,,Jamaica,,,,,Oblique,2001.0
142020,145610,Nzubechi Grace Nwokocha,2001-04-07,,,,Nigeria,,,,,Nzubechi,2001.0
141244,144783,Nurkanat Azhikanov,2001-02-23,,,,Kazakhstan,,,,,Nurkanat,2001.0
145358,149081,Novie McCabe,2001-12-15,Winthrop,Washington,USA,United States,,,,,Novie,2001.0
144740,148441,Noah Vicktor,2001-08-18,Bad Reichenhall,Bayern,GER,Germany,,,,,Noah,2001.0
144794,148495,Nina Zöggeler,2001-02-05,Bolzano,Bolzano-Bozen,ITA,Italy,,,,,Nina,2001.0
138576,141986,Nikolina Ćaćić,2001-01-04,Zagreb,Grad Zagreb,CRO,Croatia,,,,,Nikolina,2001.0
145028,148740,Nicole Konderla,2001-12-08,Bełchatów,Łódzkie,POL,Poland,,,,,Nicole,2001.0
138504,141912,Nicolas Tié,2001-02-13,Lille,Nord,FRA,Côte d'Ivoire,186.0,,,,Nicolas,2001.0
140436,143945,Nicol Zelikman,2001-01-30,,,,Israel,,,,,Nicol,2001.0
134676,137766,Nico Porteous,2001-11-23,Hamilton,Waikato,NZL,New Zealand,163.0,50.0,,3.26,Nico,2001.0
140489,144000,Nicholas D'Amour,2001-09-04,,,,United States Virgin Islands,,,,,Nicholas,2001.0
140644,144157,Niccolò Mannion,2001-03-14,Siena,Siena,ITA,Italy,190.0,,,,Niccolò,2001.0
145165,148882,Neja Dvornik,2001-01-06,Slovenj Gradec,Slovenj Gradec,SLO,Slovenia,,,,,Neja,2001.0
137666,141031,Nedžad Husić,2001-09-15,Sarajevo,Kanton Sarajevo,BIH,Bosnia and Herzegovina,,,,,Nedžad,2001.0
142754,146373,Naveen Daries,2001-10-29,,,,South Africa,,,,,Naveen,2001.0
145460,149187,Nauris Sējējs,2001-03-15,Rīga,Rīga,LAT,Latvia,180.0,84.0,,2.142857142857143,Nauris,2001.0
144465,148157,Natálie Taschlerová,2001-12-09,Brno,Jihomoravský kraj,CZE,Czechia,,,,,Natálie,2001.0
128301,130821,Natsumi Sakai,2001-06-19,,,,Japan,172.0,63.0,,2.7301587301587302,Natsumi,2001.0
138631,142042,Natasa Lappa,2001-10-02,Lemesos (Limassol),Lemesos,CYP,Cyprus,,,,,Natasa,2001.0
143006,146637,Naemi Brändle,2001-06-20,Frauenfeld,Thurgau,SUI,Switzerland,,,,,Naemi,2001.0
145200,148918,Nadja Kälin,2001-04-20,Chur,Graubünden,SUI,Switzerland,,,,,Nadja,2001.0
143407,147056,Mykyta Barabanov,2001-05-26,,,,Ukraine,,,,,Mykyta,2001.0
145022,148734,Monika Skinder,2001-11-19,Tomaszów Lubelski,Lubelskie,POL,Poland,,,,,Monika,2001.0
140304,143810,Mohammadsina Vahedi,2001-01-08,Tehran,Tehran,IRI,Islamic Republic of Iran,187.0,,,,Mohammadsina,2001.0
144085,147752,Mohamed Habib,2001-02-07,,,,Bahrain,,,,,Mohamed,2001.0
144838,148541,Miyuu Masuhara,2001-10-04,,,,Japan,,,,,Miyuu,2001.0
140912,144441,Miu Goto,2001-03-02,,,,Japan,,,,,Miu,2001.0
144207,147889,Mirza Nikolajev,2001-10-22,Sarajevo,Kanton Sarajevo,BIH,Bosnia and Herzegovina,,,,,Mirza,2001.0
141819,145400,Miroslav Perković,2001-03-15,,,,Montenegro,,,,,Miroslav,2001.0
140054,143551,Mineri Gomez,2001-04-14,Tamuning,Guam,GUM,Guam,160.0,60.0,,2.6666666666666665,Mineri,2001.0
140555,144067,Milena Baldassarri,2001-10-16,Ravenna,Ravenna,ITA,Italy,162.0,45.0,,3.6,Milena,2001.0
136064,139286,Mikhail Kaygorodtsev,2001-12-17,,,,Georgia,,,,,Mikhail,2001.0
143686,147340,Micah Williams,2001-11-12,,,,United States,,,,,Micah,2001.0
134592,137672,Mialitiana Clerc,2001-11-16,Ambohitrmanjaka,Analamanga,MAD,Madagascar,,,,,Mialitiana,2001.0
139454,142927,Mewen Tomac,2001-09-11,Évreux,Eure,FRA,France,,,,,Mewen,2001.0
144260,147946,Megan Oldham,2001-05-12,Newmarket,Ontario,CAN,Canada,,,,,Megan,2001.0
144111,147781,McBeth Mahlangu,2001-10-11,,,,South Africa,,,,,McBeth,2001.0
145178,148895,Matteo Gatti,2001-05-14,,,,San Marino,,,,,Matteo,2001.0
140818,144346,Matsuri Arai,2001-01-18,,,,Japan,,,,,Matsuri,2001.0
140314,143820,Matin Balsini,2001-02-19,Shahriar,Tehran,IRI,Islamic Republic of Iran,,,,,Matin,2001.0
143391,147036,Maryna Aleksiïva,2001-05-29,,,,Ukraine,,,,,Maryna,2001.0
143589,147242,Mary Tucker,2001-07-20,Pineville,North Carolina,USA,United States,160.0,55.0,,2.909090909090909,Mary,2001.0
140544,144056,Martina Maggio,2001-07-26,Monza,Monza e Brianza,ITA,Italy,,,,,Martina,2001.0
140526,144038,Marta Bertoncelli,2001-07-03,Ferrara,Ferrara,ITA,Italy,,,,,Marta,2001.0
144445,148137,Marko Skender,2001-07-09,Rijeka,Primorsko-goranska županija,CRO,Croatia,182.0,73.0,,2.493150684931507,Marko,2001.0
145263,148983,Marián Skupek,2001-07-12,Gelnica,Košice,SVK,Slovakia,196.0,108.0,,1.8148148148148149,Marián,2001.0
144678,148374,Mariya Kazakova,2001-07-15,Moskva (Moscow),Moskva,RUS,Georgia,,,,,Mariya,2001.0
139244,142708,Marine Fauthoux,2001-01-23,Pau,Pyrénées-Atlantiques,FRA,France,,,,,Marine,2001.0
145369,149092,Marin Hamill,2001-04-05,Salt Lake City,Utah,USA,United States,,,,,Marin,2001.0
144748,148449,Maria-Eleni Tsiovolou,2001-01-07,Volos,Thessalia,GRE,Greece,,,,,Maria-Eleni,2001.0
145155,148872,Maria Ioana Constantin,2001-01-05,Brașov,Brașov,ROU,Romania,,,,,Maria,2001.0
137416,140773,Marco Tilio,2001-08-23,Sydney,New South Wales,AUS,Australia,,,,,Marco,2001.0
138561,141971,Marcia Alves Lopes,2001-12-06,,,,Cabo Verde,161.0,49.0,,3.2857142857142856,Marcia,2001.0
133948,136955,Mao Bingqiang,2001-07-19,,,,People's Republic of China,160.0,52.0,,3.076923076923077,Mao,2001.0
138867,142295,Malak Hamza,2001-11-05,Al-Jizah (Giza),Al-Jizah,EGY,Egypt,,,,,Malak,2001.0
137736,141105,Magdeline Moyengwa,2001-03-31,,,,Botswana,,,,,Magdeline,2001.0
145015,148726,Magdalena Łuczak,2001-12-31,Łódź,Łódzkie,POL,Poland,,,,,Magdalena,2001.0
137615,140978,Maellyse Brassart,2001-06-22,Uccle,Région de Bruxelles-Capitale,BEL,Belgium,162.0,,,,Maellyse,2001.0
137281,140633,Madison Ashby,2001-01-22,,,,Australia,165.0,,,,Madison,2001.0
145376,149099,Mac Forehand,2001-08-04,Winhall,Vermont,USA,United States,,,,,Mac,2001.0
143965,147623,Lushomo Mweemba,2001-04-10,,,,Zambia,160.0,,,,Lushomo,2001.0
139977,143473,Lukas Märtens,2001-12-27,Magdeburg,Sachsen-Anhalt,GER,Germany,,,,,Lukas,2001.0
136098,139321,Luis Schuster,2001-05-10,Sebnitz,Sachsen,GER,Germany,,,,,Luis,2001.0
138832,142259,Lucía Yépez,2001-02-18,,,,Ecuador,,,,,Lucía,2001.0
134160,137194,Lucile Morat,2001-06-15,Courchevel,Savoie,FRA,France,166.0,53.0,,3.1320754716981134,Lucile,2001.0
145169,148886,Lovro Planko,2001-05-28,Ljubljana,Ljubljana,SLO,Slovenia,,,,,Lovro,2001.0
139151,142605,Lomi Muleta,2001-11-29,,,,Ethiopia,,,,,Lomi,2001.0
143207,146844,Lo Chia-Ling,2001-10-08,,,,Chinese Taipei,,,,,Lo,2001.0
144353,148042,Liu Rongsheng,2001-09-26,,,,People's Republic of China,,,,,Liu,2001.0
144192,147873,Lisa Eder,2001-08-12,Sankt Johann in Tirol,Tirol,AUT,Austria,,,,,Lisa,2001.0
143612,147265,Lindi Schroeder,2001-09-22,Boston,Massachusetts,USA,United States,173.0,,,,Lindi,2001.0
143561,147214,Lili Mizuno,2001-02-04,Kawasaki,Kanagawa,JPN,United States,165.0,,,,Lili,2001.0
133975,136982,Li Jinyu,2001-01-30,Harbin,Heilongjiang,CHN,People's Republic of China,161.0,58.0,,2.7758620689655173,Li,2001.0
144441,148133,Li Wenlong,2001-02-04,Fushun,Liaoning,CHN,People's Republic of China,,,,,Li,2001.0
139803,143289,Lena Hentschel,2001-06-17,Berlin,Berlin,GER,Germany,,,,,Lena,2001.0
145218,148937,Lena Lutz,2001-07-12,,,,Switzerland,,,,,Lena,2001.0
144734,148434,Leilani Ettel,2001-07-05,München (Munich),Bayern,GER,Germany,,,,,Leilani,2001.0
134565,137642,Lee Yu-Bin,2001-04-23,Seongnam,Gyeonggi,KOR,Republic of Korea,162.0,53.0,,3.056603773584906,Lee,2001.0
141464,145017,Lee Gang-In,2001-02-19,,,,Republic of Korea,,,,,Lee,2001.0
141487,145043,Lee Ho-Jun,2001-02-14,,,,Republic of Korea,,,,,Lee,2001.0
144885,148591,Lee Ui-Jin,2001-10-26,,,,Republic of Korea,,,,,Lee,2001.0
138613,142024,Laura Herin,2001-04-08,,,,Cuba,,,,,Laura,2001.0
144572,148264,Laura Barquero,2001-10-12,Madrid,Madrid,ESP,Spain,,,,,Laura,2001.0
144146,147824,Lars Vik,2001-01-09,Oslo,Oslo,NOR,Australia,,,,,Lars,2001.0
137980,141364,Laeticia Amihere,2001-07-10,Mississauga,Ontario,CAN,Canada,,,,,Laeticia,2001.0
140960,144489,Kyoko Kudo,2001-02-10,,,,Japan,,,,,Kyoko,2001.0
141210,144749,Kristina Ovchinnikova,2001-03-21,Almaty,Almaty,KAZ,Kazakhstan,,,,,Kristina,2001.0
140025,143522,Konstantinos Englezakis,2001-03-20,Athina (Athens),Attiki,GRE,Greece,202.0,90.0,,2.2444444444444445,Konstantinos,2001.0
133947,136954,Kong Xiangrui,2001-01-18,,,,People's Republic of China,172.0,55.0,,3.1272727272727274,Kong,2001.0
145090,148802,Kirill Sysoyev,2001-01-08,Krasnoyarsk,Krasnoyarsk Kray,RUS,ROC,,,,,Kirill,2001.0
128864,131440,Kim Mi-Rae,2001-04-07,,,,Democratic People's Republic of Korea,150.0,40.0,,3.75,Kim,2001.0
134510,137580,Kim Hee-Won,2001-08-01,,,,Korea Team,164.0,55.0,,2.981818181818182,Kim,2001.0
141446,144998,Kim Yeong-Taek,2001-08-24,,,,Republic of Korea,,,,,Kim,2001.0
141486,145042,Kim Wu-Min,2001-08-24,,,,Republic of Korea,,,,,Kim,2001.0
137331,140683,Kiera Gazzard,2001-11-05,,,,Australia,182.0,,,,Kiera,2001.0
141722,145303,Kevin Berlín,2001-04-25,Veracruz,Veracruz,MEX,Mexico,,,,,Kevin,2001.0
141025,144561,Keisei Tominaga,2001-02-01,,,,Japan,,,,,Keisei,2001.0
144581,148273,Keidy Kaasiku,2001-10-03,Tallinn,Harjumaa,EST,Estonia,,,,,Keidy,2001.0
140982,144513,Kazuki Kurokawa,2001-06-17,,,,Japan,,,,,Kazuki,2001.0
138064,141453,Kayla Sanchez,2001-04-07,Singapore,Singapore,SGP,Canada,,,,,Kayla,2001.0
142919,146549,Katja Fain,2001-08-31,,,,Slovenia,,,,,Katja,2001.0
142146,145743,Katie Doar,2001-09-11,Whangarei,Northland,NZL,New Zealand,169.0,,,,Katie,2001.0
139594,143070,Kate Shortman,2001-11-19,Bristol,England,GBR,Great Britain,,,,,Kate,2001.0
137307,140659,Katarina Kowplos,2001-10-05,,,,Australia,,,,,Katarina,2001.0
140434,143943,Karin Vexman,2001-12-16,,,,Israel,,,,,Karin,2001.0
144379,148069,Kang Mulan,2001-06-14,Okotoks,Alberta,CAN,People's Republic of China,162.0,67.0,,2.417910447761194,Kang,2001.0
143397,147043,Kamila Konotop,2001-03-23,Lyman,Donetsk,UKR,Ukraine,,,,,Kamila,2001.0
144580,148272,Kaidy Kaasiku,2001-10-03,Tallinn,Harjumaa,EST,Estonia,,,,,Kaidy,2001.0
141838,145419,Jérémie Lararaudeuse,2001-03-31,,,,Mauritius,,,,,Jérémie,2001.0
142069,145666,Julie Erichsen,2001-08-15,Bergen,Vestland,NOR,Norway,165.0,,,,Julie,2001.0
134163,137197,Julia Pereira de Sousa Mabileau,2001-09-20,Quincy-sous-Sénart,Essonne,FRA,France,174.0,60.0,,2.9,Julia,2001.0
144603,148295,Julia Liikala,2001-03-20,,,,Finland,,,,,Julia,2001.0
138622,142033,José Ramón Pelier,2001-02-07,Baracoa,Guantánamo,CUB,Cuba,,,,,José,2001.0
141555,145127,Joseph Fahnbulleh,2001-09-11,,,,Liberia,,,,,Joseph,2001.0
138017,141404,Jordyn Huitema,2001-05-08,Chilliwack,British Columbia,CAN,Canada,,,,,Jordyn,2001.0
143539,147192,Jordan Chiles,2001-04-15,Tualatin,Oregon,USA,United States,150.0,,,,Jordan,2001.0
134851,137957,Jong Kwang-Bom,2001-07-29,,,,Democratic People's Republic of Korea,176.0,,,,Jong,2001.0
140102,143601,Jonathan Núñez,2001-11-26,,,,Honduras,178.0,,,,Jonathan,2001.0
144189,147869,Johannes Lamparter,2001-11-08,Hall in Tirol,Tirol,AUT,Austria,,,,,Johannes,2001.0
137153,140499,Joaquín Blázquez,2001-01-28,Luque,Córdoba,ARG,Argentina,193.0,,,,Joaquín,2001.0
138696,142111,Jiří Přívratský,2001-03-13,Ostrava,Moravskoslezský kraj,CZE,Czechia,,,,,Jiří,2001.0
134560,137636,Jeong Jae-Won,2001-06-21,Seoul,Seoul,KOR,Republic of Korea,175.0,62.0,,2.8225806451612905,Jeong,2001.0
141415,144960,Jeong Ji-Yun,2001-01-01,,,,Republic of Korea,180.0,,,,Jeong,2001.0
144972,148681,Jens van 't Wout,2001-10-06,Laren,Noord-Holland,NED,Netherlands,,,,,Jens,2001.0
134603,137683,Jelena Vujičić,2001-01-24,Žabljak,Žabljak,MNE,Montenegro,,,,,Jelena,2001.0
138016,141403,Jayde Riviere,2001-01-22,Markham,Ontario,CAN,Canada,,,,,Jayde,2001.0
138861,142289,Jayda Sharaf,2001-05-17,Sharm el-Sheikh,Ganub Sina,EGY,Egypt,,,,,Jayda,2001.0
140742,144261,Javeir Brown,2001-10-08,,,,Jamaica,,,,,Javeir,2001.0
144569,148261,Jaume Pueyo,2001-10-12,Badalona,Barcelona,ESP,Spain,,,,,Jaume,2001.0
143459,147111,Jasmine Moore,2001-05-01,,,,United States,,,,,Jasmine,2001.0
129089,131686,Janja Šegel,2001-06-17,Ravne na Koroškem,Ravne na Koroškem,SLO,Slovenia,177.0,60.0,,2.95,Janja,2001.0
134488,137558,Jang Yu-Jin,2001-05-01,,,,Republic of Korea,167.0,56.0,,2.982142857142857,Jang,2001.0
138698,142113,Jan Čejka,2001-05-29,Pardubice,Pardubický kraj,CZE,Czechia,,,,,Jan,2001.0
137099,140439,Jalese Gordon,2001-11-08,,,,Antigua and Barbuda,,,,,Jalese,2001.0
143814,147470,Jake Mitchell,2001-12-22,,,,United States,,,,,Jake,2001.0
137574,140937,Jahir Rayhan,2001-04-25,,,,Bangladesh,,,,,Jahir,2001.0
143802,147458,Jagger Eaton,2001-02-21,Mesa,Arizona,USA,United States,175.0,,,,Jagger,2001.0
142623,146236,Ivan Gladyshev,2001-08-13,Tula,Tula,RUS,ROC,,,,,Ivan,2001.0
139593,143069,Isabelle Thorpe,2001-03-04,Bristol,England,GBR,Great Britain,,,,,Isabelle,2001.0
136052,139274,Ilya Mironov,2001-04-17,Moskva (Moscow),Moskva,RUS,Russian Federation,,,,,Ilya,2001.0
139243,142707,Iliana Rupert,2001-07-12,Sèvres,Hauts-de-Seine,FRA,France,,,,,Iliana,2001.0
138888,142318,Ibrahim Adel,2001-04-23,Bur Said (Port Said),Bur Said,EGY,Egypt,,,,,Ibrahim,2001.0
144669,148365,Huw Nightingale,2001-11-12,Bolton,England,GBR,Great Britain,,,,,Huw,2001.0
137923,141305,Husain Mahfoodh,2001-06-29,,,,Bahrain,,,,,Husain,2001.0
143815,147471,Hunter Armstrong,2001-01-24,,,,United States,,,,,Hunter,2001.0
143220,146859,Hung Yuan-Hsi,2001-07-27,,,,Chinese Taipei,160.0,,,,Hung,2001.0
143794,147450,Henry Leverett,2001-06-13,Bainbridge,Georgia,USA,United States,178.0,68.0,,2.6176470588235294,Henry,2001.0
144987,148697,Helene Marie Fossesholm,2001-05-31,Kongsberg,Viken,NOR,Norway,153.0,,,,Helene,2001.0
139717,143194,Hector Pardoe,2001-03-29,Wrexham,Wales,GBR,Great Britain,,,,,Hector,2001.0
137310,140662,Hayley Wilson,2001-10-29,Mansfield,Victoria,AUS,Australia,,,,,Hayley,2001.0
138328,141725,Hao Ting,2001-03-23,,,,People's Republic of China,,,,,Hao,2001.0
143495,147147,Hannah Roberts,2001-08-10,,,,United States,,,,,Hannah,2001.0
137686,141054,Hanna Traukova,2001-08-01,Hrodna,Hrodna,BLR,Belarus,162.0,54.0,,3.0,Hanna,2001.0
137693,141061,Hanna Haidukevich,2001-03-26,Minsk,Minsk,BLR,Belarus,176.0,53.0,,3.3207547169811322,Hanna,2001.0
142446,146054,Gustavo Ribeiro,2001-03-27,,,,Portugal,178.0,69.0,,2.579710144927536,Gustavo,2001.0
137879,141261,Giovanni Vianna,2001-01-26,Santo André,São Paulo,BRA,Brazil,180.0,68.0,,2.6470588235294117,Giovanni,2001.0
144803,148504,Giovanni Bresadola,2001-02-17,Cles,Trento,ITA,Italy,,,,,Giovanni,2001.0
140012,143509,Georgia Vasilopoulou,2001-11-13,Volos,Thessalia,GRE,Greece,172.0,62.0,,2.774193548387097,Georgia,2001.0
140676,144189,Gennaro Di Mauro,2001-11-08,Massa di Somma,Napoli,ITA,Italy,210.0,,,,Gennaro,2001.0
137733,141102,Gabriel Castillo,2001-04-24,,,,Bolivia,,,,,Gabriel,2001.0
137853,141234,Gabriel Martinelli,2001-06-18,Guarulhos,São Paulo,BRA,Brazil,180.0,75.0,,2.4,Gabriel,2001.0
142140,145737,Gabi Rennie,2001-07-07,Christchurch,Canterbury,NZL,New Zealand,,,,,Gabi,2001.0
145315,149037,Frida Westman,2001-01-10,Örnsköldsvik,Västernorrland,SWE,Sweden,,,,,Frida,2001.0
139601,143077,Freya Anderson,2001-03-04,Birkenhead,England,GBR,Great Britain,,,,,Freya,2001.0
139148,142601,Freweyni Hailu,2001-02-12,,,,Ethiopia,,,,,Freweyni,2001.0
144546,148238,Frederik Dichow,2001-03-01,,,,Denmark,195.0,,,,Frederik,2001.0
143865,147522,Farangiz Khojieva,2001-09-01,,,,Uzbekistan,,,,,Farangiz,2001.0
140147,143648,Fanni Gyurinovics,2001-10-24,Baja,Bács-Kiskun,HUN,Hungary,,,,,Fanni,2001.0
144424,148115,Fan Xiaobing,2001-06-15,,,,People's Republic of China,,,,,Fan,2001.0
142168,145768,Eve Thomas,2001-02-09,Southend-on-Sea,England,GBR,New Zealand,,,,,Eve,2001.0
144222,147908,Eva Vukadinova,2001-03-23,Sofia,Sofia Grad,BUL,Bulgaria,,,,,Eva,2001.0
144588,148280,Erika Pykalainen,2001-04-21,Hyvinkää,Uusimaa,FIN,Finland,,,,,Erika,2001.0
139067,142516,Eric García,2001-01-09,Martorell,Barcelona,ESP,Spain,,,,,Eric,2001.0
134503,137573,Eom Su-Yeon,2001-02-01,,,,Korea Team Republic of Korea,168.0,60.0,,2.8,Eom,2001.0
143620,147273,Emma Weyant,2001-12-24,,,,United States,,,,,Emma,2001.0
140064,143561,Emilie Grand'Pierre,2001-05-03,,,,Haiti,,,,,Emilie,2001.0
144609,148301,Emilia Vesa,2001-01-03,Helsinki,Uusimaa,FIN,Finland,,,,,Emilia,2001.0
140373,143880,Ellen Walshe,2001-09-29,,,,Ireland,,,,,Ellen,2001.0
133906,136908,Elizabeth Hosking,2001-07-22,Longueuil,Québec,CAN,Canada,167.0,54.0,,3.0925925925925926,Elizabeth,2001.0
144599,148291,Elisa Holopainen,2001-12-27,Tuusniemi,Pohjois-Savo,FIN,Finland,,,,,Elisa,2001.0
135242,138393,Elias Allenspach,2001-05-14,Singapore,Singapore,SGP,Switzerland,178.0,68.0,,2.6176470588235294,Elias,2001.0
144449,148141,Elese Sommerová,2001-09-15,Dover,New Hampshire,USA,Czechia,,,,,Elese,2001.0
144257,147943,Elena Gaskell,2001-09-17,Vernon,British Columbia,CAN,Canada,,,,,Elena,2001.0
145408,149131,Drew Helleson,2001-03-26,Farmington,Minnesota,USA,United States,,,,,Drew,2001.0
137788,141164,Dora Varella,2001-07-31,São Paulo,São Paulo,BRA,Brazil,168.0,57.0,,2.9473684210526314,Dora,2001.0
145239,148958,Dominik Peter,2001-05-30,Zürich,Zürich,SUI,Switzerland,,,,,Dominik,2001.0
145331,149053,Dmytro Kotovskyi,2001-11-08,Rivne,Rivne,UKR,Ukraine,,,,,Dmytro,2001.0
136054,139276,Dmitry Rylov,2001-09-07,Kirov,Kirov,RUS,Russian Federation,,,,,Dmitry,2001.0
140022,143519,Dimitrios Markos,2001-09-13,Athina (Athens),Attiki,GRE,Greece,186.0,75.0,,2.48,Dimitrios,2001.0
142973,146604,Dimitrije Levajac,2001-08-14,,,,Serbia,,,,,Dimitrije,2001.0
137436,140795,Dietrich Roache,2001-07-06,,,,Australia,,,,,Dietrich,2001.0
143376,147021,Diana Varinska,2001-03-22,Lviv,Lviv,UKR,Ukraine,172.0,,,,Diana,2001.0
139731,143210,Diamantino Fafé,2001-06-10,,,,Guinea Bissau,,,,,Diamantino,2001.0
144291,147979,Devon Levi,2001-12-27,Montréal,Québec,CAN,Canada,183.0,,,,Devon,2001.0
138770,142187,Dennick Luke,2001-01-28,Portsmouth,Saint John,DMA,Dominica,,,,,Dennick,2001.0
143052,146684,Denisa Baránková,2001-09-07,Bratislava,Bratislava,SVK,Slovakia,162.0,72.0,,2.25,Denisa,2001.0
140067,143564,Davidson Vincent,2001-09-05,,,,Haiti,,,,,Davidson,2001.0
140720,144235,Davide Ruiu,2001-06-22,Sassari,Sassari,ITA,Italy,164.0,61.0,,2.6885245901639343,Davide,2001.0
136115,139338,Dario Chirizano,2001-06-12,Crotone,Crotone,ITA,Russian Federation,,,,,Dario,2001.0
141328,144870,Danilo Rosafio,2001-08-16,Nairobi,Nairobi,KEN,Kenya,,,,,Danilo,2001.0
145136,148852,Daniil Donskikh,2001-01-02,,,,ROC,,,,,Daniil,2001.0
145145,148862,Daniil Aldoshkin,2001-06-19,Kolomna,Moskva Oblast,RUS,ROC,,,,,Daniil,2001.0
140553,144065,Daniela Mogurean,2001-07-16,Chișinău,Chișinău,MDA,Italy,167.0,,,,Daniela,2001.0
140416,143924,Daniel Wiffen,2001-07-14,,,,Ireland,,,,,Daniel,2001.0
145163,148880,Daniel Andrei Cacina,2001-10-17,Brașov,Brașov,ROU,Romania,190.0,,,,Daniel,2001.0
141100,144639,Daiki Hashimoto,2001-08-07,,,,Japan,,,,,Daiki,2001.0
145446,149169,Corinne Stoddard,2001-08-15,Seattle,Washington,USA,United States,,,,,Corinne,2001.0
143663,147317,Cole Hocker,2001-06-06,,,,United States,,,,,Cole,2001.0
141397,144940,Chu Ga-Eun,2001-01-05,,,,Republic of Korea,,,,,Chu,2001.0
144179,147857,Christina Födermayr,2001-06-28,Utzenaich,Oberösterreich,AUT,Austria,,,,,Christina,2001.0
140891,144420,Chisaki Oiwa,2001-11-20,,,,Japan,,,,,Chisaki,2001.0
144351,148040,Chen Degen,2001-05-24,,,,People's Republic of China,,,,,Chen,2001.0
137259,140610,Charlotte Grant,2001-09-20,,,,Australia,165.0,,,,Charlotte,2001.0
139751,143233,Charline Schwarz,2001-01-15,Nürnberg,Bayern,GER,Germany,,,,,Charline,2001.0
143255,146897,Chaima Rahmouni,2001-03-25,,,,Tunisia,,,,,Chaima,2001.0
134497,137567,Cha Jun-Hwan,2001-10-21,Seoul,Seoul,KOR,Republic of Korea,175.0,,,,Cha,2001.0
139049,142497,Cayetano García,2001-07-31,Sevilla (Seville),Sevilla,ESP,Spain,,,,,Cayetano,2001.0
